Trace [timestamp=1438174357, ssid=Universite de Lorraine, signal=42, données GPS=48.669037,6.1549]
Trace [timestamp=1438174397, ssid=Universite de Lorraine, signal=10, données GPS=48.669087,6.154755]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=22, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=42, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=42, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=44, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=25, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=42, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=28, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=26, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=28, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=23, données GPS=48.669083,6.154708]
Trace [timestamp=1438174398, ssid=Universite de Lorraine, signal=10, données GPS=48.669083,6.154708]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=22, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=42, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=42, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=44, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=25, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=42, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=28, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=26, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=28, données GPS=48.669077,6.154605]
Trace [timestamp=1438174400, ssid=Universite de Lorraine, signal=10, données GPS=48.669077,6.154605]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=22, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=23, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=42, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=43, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=10, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=42, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=10, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=28, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=26, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=28, données GPS=48.669065,6.1545]
Trace [timestamp=1438174402, ssid=Universite de Lorraine, signal=10, données GPS=48.669065,6.1545]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=22, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=23, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=42, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=42, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=10, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=42, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=10, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=28, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=26, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=28, données GPS=48.66906,6.15445]
Trace [timestamp=1438174403, ssid=Universite de Lorraine, signal=10, données GPS=48.66906,6.15445]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=22, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=22, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=42, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=42, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=10, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=42, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=10, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=28, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=26, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=28, données GPS=48.66905,6.154343]
Trace [timestamp=1438174405, ssid=Universite de Lorraine, signal=10, données GPS=48.66905,6.154343]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=22, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=9, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=42, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=42, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=10, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=42, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=10, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=28, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=26, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=28, données GPS=48.669045,6.154298]
Trace [timestamp=1438174406, ssid=Universite de Lorraine, signal=10, données GPS=48.669045,6.154298]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=22, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=9, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=42, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=42, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=10, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=42, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=10, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=28, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=26, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=28, données GPS=48.669043,6.154207]
Trace [timestamp=1438174408, ssid=Universite de Lorraine, signal=10, données GPS=48.669043,6.154207]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=9, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=22, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=42, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=42, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=10, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=42, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=10, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=28, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=26, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=28, données GPS=48.669052,6.154167]
Trace [timestamp=1438174409, ssid=Universite de Lorraine, signal=10, données GPS=48.669052,6.154167]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=7, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=22, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=42, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=42, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=10, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=42, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=10, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=28, données GPS=48.669093,6.15412]
Trace [timestamp=1438174411, ssid=Universite de Lorraine, signal=28, données GPS=48.669093,6.15412]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=7, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=22, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=42, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=42, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=10, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=42, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=10, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=28, données GPS=48.669122,6.154125]
Trace [timestamp=1438174412, ssid=Universite de Lorraine, signal=28, données GPS=48.669122,6.154125]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=7, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=22, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=28, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=10, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=28, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=10, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=22, données GPS=48.669143,6.15415]
Trace [timestamp=1438174413, ssid=Universite de Lorraine, signal=28, données GPS=48.669143,6.15415]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=7, données GPS=48.669167,6.154238]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=22, données GPS=48.669167,6.154238]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=42, données GPS=48.669167,6.154238]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=10, données GPS=48.669167,6.154238]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=26, données GPS=48.669167,6.154238]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=10, données GPS=48.669167,6.154238]
Trace [timestamp=1438174415, ssid=Universite de Lorraine, signal=22, données GPS=48.669167,6.154238]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=7, données GPS=48.669163,6.154298]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=22, données GPS=48.669163,6.154298]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=42, données GPS=48.669163,6.154298]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=10, données GPS=48.669163,6.154298]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=26, données GPS=48.669163,6.154298]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=10, données GPS=48.669163,6.154298]
Trace [timestamp=1438174416, ssid=Universite de Lorraine, signal=9, données GPS=48.669163,6.154298]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=7, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=22, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=9, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=42, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=10, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=26, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=10, données GPS=48.66917,6.154442]
Trace [timestamp=1438174418, ssid=Universite de Lorraine, signal=9, données GPS=48.66917,6.154442]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=7, données GPS=48.669175,6.154513]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=25, données GPS=48.669175,6.154513]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=9, données GPS=48.669175,6.154513]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=42, données GPS=48.669175,6.154513]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=26, données GPS=48.669175,6.154513]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=10, données GPS=48.669175,6.154513]
Trace [timestamp=1438174419, ssid=Universite de Lorraine, signal=9, données GPS=48.669175,6.154513]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=7, données GPS=48.66918,6.154597]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=25, données GPS=48.66918,6.154597]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=9, données GPS=48.66918,6.154597]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=42, données GPS=48.66918,6.154597]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=26, données GPS=48.66918,6.154597]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=10, données GPS=48.66918,6.154597]
Trace [timestamp=1438174420, ssid=Universite de Lorraine, signal=9, données GPS=48.66918,6.154597]
Trace [timestamp=1438174422, ssid=Universite de Lorraine, signal=7, données GPS=48.669188,6.15476]
Trace [timestamp=1438174422, ssid=Universite de Lorraine, signal=25, données GPS=48.669188,6.15476]
Trace [timestamp=1438174422, ssid=Universite de Lorraine, signal=9, données GPS=48.669188,6.15476]
Trace [timestamp=1438174422, ssid=Universite de Lorraine, signal=42, données GPS=48.669188,6.15476]
Trace [timestamp=1438174422, ssid=Universite de Lorraine, signal=26, données GPS=48.669188,6.15476]
Trace [timestamp=1438174422, ssid=Universite de Lorraine, signal=22, données GPS=48.669188,6.15476]
Trace [timestamp=1438174423, ssid=Universite de Lorraine, signal=7, données GPS=48.669193,6.154837]
Trace [timestamp=1438174423, ssid=Universite de Lorraine, signal=10, données GPS=48.669193,6.154837]
Trace [timestamp=1438174423, ssid=Universite de Lorraine, signal=9, données GPS=48.669193,6.154837]
Trace [timestamp=1438174423, ssid=Universite de Lorraine, signal=42, données GPS=48.669193,6.154837]
